key,PR,
36382,0.038074374,
36383,0.039608414,
36391,0.038074374,
11113,0.042825966,
60080,0.038458199,
36392,0.038074374,
36394,0.038074374,
36395,0.038074374,
36398,0.0391136,
11461,0.038378358,
36400,0.038074374,
36401,0.038074374,
36403,0.038074374,
36419,0.038074374,
99068,0.03973046,
36421,0.038074374,
36422,0.038074374,
36423,0.038074374,
36424,0.038074374,
36425,0.038318563,
36428,0.038247726,
36434,0.038593431,
36436,0.038074374,
44769,0.050916568,
60108,0.039768298,
61373,0.047336349,
36464,0.038074374,
36467,0.04243494,
104886,0.039314009,
36070,0.039464382,
11279,0.040400123,
36475,0.038074374,
36476,0.038074374,
36482,0.038264263,
36487,0.038074374,
36489,0.038074374,
36499,0.038074374,
36507,0.038249804,
60122,0.042765508,
36518,0.038311556,
36522,0.040134355,
36523,0.038074374,
36530,0.038074374,
36531,0.038074374,
11454,0.040179121,
36548,0.038411762,
36549,0.038074374,
36550,0.038074374,
36553,0.038074374,
4072,0.043540668,
36554,0.038074374,
75639,0.03823659,
36559,0.040364997,
36571,0.038074374,
99080,0.04085829,
36578,0.038074374,
36580,0.039151781,
36584,0.039216905,
36588,0.041352565,
44759,0.03911972,
36595,0.038236804,
36598,0.038074374,
36600,0.038074374,
11401,0.04819644,
36605,0.038074374,
36606,0.041203574,
36608,0.038074374,
36609,0.038074374,
36635,0.038152617,
36642,0.038074374,
36644,0.038074374,
25286,0.038149165,
36645,0.038074374,
36648,0.038074374,
36652,0.038074374,
11865,0.04043037,
36566,0.038926815,
36654,0.038074374,
36657,0.038074374,
36659,0.038074374,
36661,0.038074374,
44895,0.04012526,
36663,0.038300084,
60181,0.040312104,
36667,0.038074374,
60434,0.039360529,
36668,0.038074374,
36671,0.038074374,
36672,0.038074374,
36676,0.038870633,
36682,0.038074374,
50592,0.038074374,
36695,0.038074374,
36701,0.038385155,
36702,0.038939886,
36703,0.038074374,
36705,0.038074374,
44891,0.044119486,
36713,0.038074374,
36715,0.038074374,
36721,0.038170765,
36722,0.038074374,
36726,0.038074374,
36728,0.038675457,
36729,0.046297021,
36089,0.047834727,
36731,0.038647808,
36732,0.038074374,
43641,0.040492621,
60171,0.038074374,
40924,0.038074374,
36737,0.038074374,
36739,0.038074374,
36740,0.038074374,
44948,0.040317875,
36745,0.038129953,
36746,0.038074374,
36752,0.038074374,
36755,0.038074374,
36757,0.038240198,
36758,0.038074374,
36760,0.038074374,
36765,0.038074374,
43607,0.040864907,
36769,0.038074374,
102191,0.038207257,
101106,0.048002438,
36152,0.039737866,
36784,0.038074374,
36786,0.038074374,
36789,0.038074374,
36793,0.038074374,
60208,0.038202743,
36804,0.038924864,
36808,0.059412484,
36811,0.038074374,
11447,0.041140555,
36816,0.038074374,
60311,0.038357053,
36820,0.038074374,
36823,0.038207662,
36528,0.039569348,
36825,0.045647627,
60074,0.038510276,
36827,0.038074374,
36832,0.038124732,
36834,0.03851722,
36835,0.038074374,
36837,0.039163729,
36839,0.039646497,
60168,0.039683884,
36842,0.05351834,
36843,0.038197883,
36848,0.038074374,
36852,0.03998617,
99082,0.038331972,
36853,0.038074374,
36854,0.040819481,
36857,0.046812364,
36862,0.038074374,
43616,0.038251843,
81800,0.038743441,
36868,0.038649954,
36872,0.040114745,
60388,0.038867755,
11876,0.038254357,
36878,0.040564826,
36880,0.040363487,
36882,0.041158661,
36884,0.074925242,
36885,0.03849084,
36887,0.039938853,
3658,0.038502787,
36890,0.038074374,
11659,0.044070137,
45000,0.040047368,
36314,0.048425699,
60329,0.043714239,
36908,0.038074374,
36909,0.038074374,
36910,0.040839353,
60106,0.048715426,
36914,0.038074374,
36916,0.038074374,
102121,0.048135896,
53620,0.039135882,
36926,0.056612486,
60399,0.038506663,
36930,0.038074374,
36933,0.038383491,
36934,0.048220985,
99052,0.046546695,
36939,0.038074374,
44783,0.039459344,
36942,0.038074374,
36946,0.038074374,
36947,0.038074374,
60316,0.041539241,
36951,0.038574335,
69074,0.038830449,
36952,0.038074374,
36953,0.038563467,
36955,0.038074374,
36958,0.038074374,
36963,0.038074374,
36964,0.038074374,
36966,0.038074374,
36967,0.038074374,
36968,0.038074374,
36970,0.038074374,
82524,0.042394491,
36971,0.038074374,
36972,0.038074374,
36973,0.038074374,
36977,0.038074374,
36981,0.038277005,
36983,0.038074374,
106901,0.040119569,
36575,0.039105663,
36995,0.038952542,
45001,0.038982208,
37002,0.038074374,
37005,0.038074374,
36558,0.038074374,
60191,0.038671259,
37011,0.038074374,
37012,0.038074374,
119398,0.038074374,
36284,0.038602835,
37024,0.038074374,
37027,0.038074374,
45020,0.039935291,
37028,0.039560565,
36340,0.038342908,
27409,0.038074374,
37031,0.038074374,
37035,0.038074374,
60560,0.054284868,
45034,0.043201325,
76245,0.038074374,
37039,0.038714673,
12451,0.039027379,
37041,0.039408658,
37045,0.039135005,
37047,0.038074374,
37048,0.038415333,
37049,0.038074374,
37052,0.04112165,
36304,0.043669865,
60123,0.041972858,
37062,0.038074374,
90628,0.043089949,
37372,0.044066722,
43572,0.044616904,
60550,0.038181038,
45006,0.046939539,
37086,0.038520852,
102039,0.038648558,
37089,0.038157899,
37090,0.040008873,
37365,0.07806988,
37091,0.038074374,
36935,0.039866401,
37094,0.038074374,
12219,0.038434251,
37098,0.039576825,
82050,0.038243665,
37101,0.038132601,
37103,0.042750944,
37108,0.038074374,
37109,0.038074374,
98677,0.03933788,
37110,0.038074374,
37114,0.038533913,
37115,0.044634145,
37116,0.038127638,
60268,0.044415947,
37120,0.038074374,
37124,0.038074374,
37128,0.038074374,
37132,0.038478854,
37134,0.038074374,
37136,0.038199293,
37144,0.038074374,
37145,0.038074374,
37147,0.038074374,
37148,0.038550789,
46713,0.038838323,
37152,0.045719843,
60461,0.038767686,
37158,0.0386095,
37166,0.038094213,
37175,0.038074374,
40849,0.038161938,
37180,0.038074374,
37181,0.043139205,
37182,0.038074374,
37183,0.038124788,
37192,0.038074374,
37193,0.038074374,
37201,0.03835314,
37203,0.038074374,
37207,0.038166462,
37218,0.038074374,
37210,0.040300554,
37211,0.04002324,
37213,0.038074374,
36324,0.038973179,
37219,0.038136472,
37220,0.042197166,
37223,0.038074374,
37224,0.038798061,
37226,0.058046571,
37238,0.039605624,
37241,0.04202179,
36201,0.040522221,
37247,0.040404204,
37249,0.038074374,
37250,0.041089096,
37254,0.039596734,
113776,0.038074374,
37260,0.038074374,
47476,0.047236453,
60499,0.038485653,
37262,0.046771501,
44977,0.039227632,
37265,0.038074374,
60586,0.038649106,
37285,0.038074374,
37290,0.038074374,
60390,0.039292309,
37291,0.038074374,
37295,0.038074374,
44858,0.038130376,
37296,0.042713971,
12157,0.054296789,
37297,0.038557959,
37304,0.03840599,
37305,0.038245663,
37309,0.038074374,
37312,0.041112709,
45005,0.040329197,
37315,0.038370087,
37316,0.038074374,
37320,0.038287432,
37321,0.038074374,
37323,0.039084485,
37325,0.038178673,
104820,0.038309587,
37336,0.038074374,
37337,0.042901339,
37338,0.038255086,
37339,0.038074374,
60459,0.038781076,
37341,0.039105259,
37342,0.038074374,
37343,0.038074374,
37344,0.038074374,
60302,0.039579646,
37350,0.038074374,
102068,0.041029574,
83258,0.038682756,
47379,0.048734711,
37364,0.038374791,
102232,0.038355209,
37370,0.038074374,
60455,0.040454793,
37374,0.038074374,
37375,0.038162837,
101899,0.038257466,
37381,0.03834426,
37382,0.038074374,
60356,0.043603495,
43644,0.049357498,
37383,0.038074374,
11837,0.045095986,
37387,0.043337429,
12028,0.038683051,
37388,0.038074374,
36173,0.040216098,
44815,0.038865594,
37393,0.042123031,
37395,0.068280704,
37397,0.038074374,
37407,0.038074374,
37408,0.039770717,
37409,0.041415625,
37412,0.039181545,
37414,0.039242624,
37416,0.044976066,
36067,0.043903035,
43753,0.039974497,
37424,0.038074374,
37426,0.038179082,
37427,0.041749541,
37430,0.038183933,
5674,0.040412163,
37432,0.040470682,
37433,0.038074374,
37436,0.039264682,
37437,0.038074374,
37438,0.03979916,
37439,0.038074374,
37441,0.038074374,
60753,0.03815136,
37442,0.038074374,
37445,0.046312895,
37446,0.038074374,
106675,0.040162313,
37449,0.038074374,
60667,0.044598103,
43782,0.040501128,
37452,0.040054143,
102141,0.040582592,
102025,0.039427159,
12433,0.038423302,
37456,0.038873037,
37460,0.038074374,
37461,0.03832429,
44975,0.038174521,
37468,0.038074374,
37469,0.038270456,
37470,0.038074374,
37472,0.038074374,
37476,0.042970036,
37478,0.039047293,
37719,0.039516913,
37480,0.038074374,
37483,0.038074374,
37485,0.038074374,
37486,0.038074374,
37490,0.038074374,
37491,0.045537299,
37492,0.038095406,
37493,0.038074374,
37495,0.038074374,
60611,0.03823429,
37498,0.038074374,
37499,0.038074374,
37505,0.039057216,
37507,0.038074374,
37508,0.038577634,
37511,0.038074374,
60605,0.040378031,
37512,0.038074374,
37513,0.038074374,
37515,0.039199737,
37517,0.03860796,
37518,0.038352682,
37530,0.045836676,
37522,0.038193702,
37524,0.038074374,
37526,0.038074374,
45102,0.044550094,
37527,0.038074374,
37529,0.038074374,
43698,0.044712549,
37531,0.038074374,
43738,0.041250669,
37532,0.038136993,
37534,0.038482186,
37743,0.044705832,
37536,0.038074374,
104804,0.042800127,
37538,0.043889608,
37539,0.039089089,
12777,0.038534461,
37543,0.03843244,
37545,0.038074374,
37546,0.038074374,
11883,0.038663809,
40425,0.053997665,
37547,0.038245348,
37548,0.038074374,
60507,0.039883774,
37549,0.039545646,
45093,0.044197402,
37550,0.038282966,
37552,0.038074374,
37554,0.038074374,
60824,0.040836159,
40797,0.039479533,
102134,0.041079463,
37559,0.038074374,
37561,0.038074374,
37562,0.038074374,
37564,0.038074374,
37567,0.042714561,
37568,0.039375812,
60621,0.043439537,
37571,0.038478564,
37573,0.038800381,
37666,0.040944665,
37575,0.038074374,
102178,0.038415148,
60358,0.038150575,
37576,0.038074374,
37577,0.038320436,
45107,0.041535243,
37581,0.038074374,
37582,0.044904603,
37584,0.039730148,
37587,0.038074374,
60287,0.040914198,
37591,0.038074374,
104432,0.040445153,
60585,0.038074374,
37592,0.038074374,
37593,0.038219412,
104841,0.039860125,
60569,0.043514471,
60464,0.039238785,
37594,0.052739771,
37597,0.040406121,
37598,0.039576099,
37599,0.038074374,
37601,0.038074374,
45113,0.038411893,
37605,0.042431999,
37607,0.038339495,
102027,0.042646024,
37609,0.038074374,
37612,0.038074374,
102095,0.055595656,
37614,0.045205325,
37615,0.038074374,
37618,0.039398823,
37626,0.038074374,
36855,0.038248915,
37627,0.038074374,
37630,0.040133188,
37631,0.038193895,
37634,0.038149966,
37635,0.040646663,
37639,0.038127046,
37642,0.038337458,
37645,0.038074374,
37647,0.038074374,
37648,0.038074374,
37649,0.038074374,
37650,0.03838629,
37651,0.038074374,
37652,0.038074374,
60494,0.038669744,
37653,0.038074374,
37654,0.038074374,
37657,0.038709733,
61390,0.066695208,
37659,0.03833567,
37660,0.038522577,
37661,0.040805329,
37662,0.038922734,
68835,0.038074374,
37670,0.040325888,
101468,0.039430779,
37667,0.038074374,
37668,0.038177642,
37669,0.038074374,
37671,0.038162628,
37673,0.038074374,
37676,0.039146802,
37677,0.039148899,
37678,0.038074374,
37679,0.038074374,
37680,0.038106603,
37682,0.038074374,
37685,0.038074374,
37687,0.039825859,
37688,0.038074374,
37690,0.038641583,
37691,0.038074374,
37692,0.038074374,
47584,0.039513088,
37693,0.038074374,
37696,0.041456852,
37698,0.038074374,
37700,0.038074374,
60771,0.053311991,
37704,0.038074374,
37706,0.038074374,
37707,0.038074374,
37709,0.038074374,
37710,0.050300178,
37711,0.038074374,
37712,0.038074374,
102154,0.03911026,
37713,0.038524665,
43736,0.043404209,
37714,0.038074374,
37716,0.038074374,
37717,0.046164864,
40855,0.070492363,
37720,0.044222557,
37721,0.038074374,
43780,0.038074374,
37723,0.049594275,
37724,0.038074374,
37726,0.038074374,
45115,0.04540874,
37727,0.038074374,
83051,0.038228319,
91211,0.042808191,
61147,0.039306591,
37733,0.038635583,
37734,0.041971211,
60682,0.042843814,
37737,0.040107649,
37739,0.038665636,
37740,0.038074374,
83058,0.043057961,
37742,0.043364919,
37744,0.038074374,
37746,0.038074374,
37747,0.038846056,
37748,0.038074374,
12422,0.040903907,
46918,0.040237501,
82154,0.043074813,
37753,0.038074374,
37754,0.038074374,
37755,0.038074374,
106453,0.043299253,
37757,0.054792657,
37759,0.038366927,
37763,0.039519965,
37768,0.045984761,
37769,0.038074374,
108514,0.038431062,
37770,0.038373208,
37772,0.038324975,
45134,0.038918466,
37774,0.038219982,
37775,0.038074374,
37777,0.038074374,
37778,0.04270524,
37779,0.042534834,
37781,0.038570174,
37785,0.038250864,
37787,0.038074374,
37789,0.051418331,
40754,0.0772987,
37794,0.038074374,
37795,0.038074374,
37797,0.038074374,
37804,0.038074374,
37805,0.038074374,
37806,0.038074374,
37811,0.038074374,
83642,0.038713009,
37812,0.038539049,
37816,0.040531423,
37817,0.03873037,
65757,0.045397526,
82127,0.040970139,
37820,0.038074374,
37821,0.038253139,
37825,0.038074374,
37826,0.038851627,
37827,0.038074374,
37829,0.048651116,
60102,0.039100125,
37830,0.038074374,
37831,0.038074374,
37840,0.043610949,
37841,0.038074374,
37842,0.038074374,
25001,0.039049705,
45097,0.044558209,
40909,0.039393663,
37846,0.038074374,
60463,0.039371921,
37848,0.038074374,
37849,0.039175459,
37851,0.038074374,
37852,0.038074374,
37853,0.038074374,
37855,0.038074374,
37856,0.038074374,
60817,0.038074374,
37857,0.038074374,
37858,0.038074374,
37860,0.038074374,
37861,0.038074374,
37865,0.038074374,
102053,0.040596583,
37869,0.038449353,
101960,0.038224012,
37873,0.038074374,
4502,0.041149623,
37876,0.038074374,
37879,0.038666007,
92182,0.038350068,
37880,0.051082369,
37883,0.038074374,
37884,0.038074374,
37885,0.038074374,
37886,0.038074374,
60475,0.03943473,
37887,0.038436784,
60293,0.03974594,
37889,0.041860096,
37891,0.038074374,
98558,0.039179603,
106841,0.038210366,
44979,0.038947757,
37985,0.038977521,
82190,0.044141347,
115975,0.040208012,
37895,0.038074374,
37898,0.043363791,
37902,0.038222696,
37903,0.03884341,
37907,0.038214466,
37908,0.038074374,
37909,0.038074374,
37911,0.040185519,
45139,0.038440751,
45114,0.040540327,
86495,0.040434967,
99426,0.038091216,
37915,0.038074374,
37918,0.039201807,
102103,0.039984423,
43662,0.03914182,
37919,0.038074374,
12279,0.038428262,
37921,0.038443172,
37922,0.038074374,
37923,0.040743877,
101810,0.039320117,
101821,0.038128362,
37924,0.038346648,
60039,0.038401736,
37926,0.038074374,
37927,0.038842884,
37928,0.038074374,
37929,0.041176465,
37931,0.038074374,
101972,0.03925596,
37932,0.038937384,
37936,0.038074374,
37937,0.038339882,
37938,0.038074374,
37940,0.038706583,
37942,0.052292698,
37947,0.045828453,
37948,0.038074374,
13044,0.038529162,
37952,0.040533976,
37953,0.046624256,
60635,0.039842677,
37954,0.038074374,
43727,0.038184086,
37955,0.038074374,
101437,0.039059272,
102052,0.041061357,
3670,0.038380387,
11077,0.038148251,
37956,0.039519281,
37957,0.038074374,
37958,0.038184866,
37960,0.038074374,
37962,0.038074374,
37964,0.038074374,
37967,0.038327625,
41664,0.03920983,
41072,0.03868299,
37972,0.038074374,
37973,0.042154654,
37975,0.038879608,
37976,0.038192101,
37979,0.038074374,
38190,0.038132469,
37980,0.045556816,
60803,0.041731298,
37982,0.038074374,
37161,0.039888578,
37983,0.038074374,
37990,0.042211435,
37992,0.038074374,
83532,0.038418754,
37993,0.038074374,
37994,0.038074374,
37998,0.040194109,
60324,0.042847456,
37999,0.043103685,
101442,0.056321086,
41166,0.04011284,
38002,0.038406102,
38004,0.038713516,
38005,0.038074374,
43852,0.040491203,
38008,0.042197283,
38011,0.0382364,
60521,0.045021519,
45138,0.038168599,
38013,0.038074374,
38014,0.038074374,
38017,0.038587674,
38018,0.038411503,
38021,0.038370888,
38023,0.039128174,
60674,0.03825673,
38024,0.038074374,
38025,0.038074374,
104777,0.040535625,
38027,0.038074374,
38028,0.038074374,
38030,0.038074374,
61039,0.038074374,
38031,0.038074374,
38032,0.038074374,
38033,0.038074374,
38034,0.038074374,
38035,0.038074374,
43882,0.038639917,
61366,0.038204558,
38036,0.038074374,
47401,0.05499015,
38037,0.038074374,
38038,0.038074374,
38039,0.038074374,
38040,0.038074374,
38041,0.038074374,
38042,0.038074374,
60792,0.041375322,
38043,0.038074374,
38044,0.038074374,
38045,0.038074374,
38046,0.03815058,
38329,0.039882539,
38047,0.038074374,
61081,0.043049909,
60711,0.046525027,
38049,0.038074374,
41726,0.040427251,
38050,0.038074374,
38573,0.038172555,
38051,0.038074374,
61005,0.039629638,
60815,0.03880147,
38052,0.038074374,
38053,0.038074374,
38054,0.038074374,
38055,0.038074374,
38056,0.038074374,
38057,0.038074374,
37623,0.043598291,
38058,0.039367334,
38059,0.038074374,
38060,0.038074374,
102243,0.038893431,
38061,0.038074374,
11893,0.050467342,
38062,0.0419462,
38063,0.038074374,
41328,0.03849353,
38064,0.038074374,
61051,0.038074374,
38065,0.038074374,
38173,0.03923629,
60652,0.039703523,
38259,0.043901149,
38067,0.038074374,
38068,0.038074374,
38069,0.038074374,
38070,0.038074374,
101935,0.042783717,
38071,0.038074374,
38072,0.038074374,
38073,0.038074374,
61036,0.041695899,
43845,0.038700597,
38074,0.038074374,
38075,0.038163602,
61502,0.045127418,
38076,0.038074374,
38077,0.038074374,
38078,0.038074374,
38713,0.038818341,
38079,0.038074374,
60440,0.05004776,
38080,0.038074374,
38288,0.03989023,
38081,0.038074374,
60904,0.038450366,
45046,0.04066188,
38082,0.039591876,
38744,0.038074374,
38083,0.038074374,
76446,0.038434095,
41948,0.038497406,
38085,0.038637685,
84857,0.038243855,
38086,0.038074374,
61481,0.041913403,
45187,0.038116273,
38087,0.038074374,
14024,0.045807947,
38090,0.038074374,
43737,0.040876099,
38091,0.038074374,
38092,0.038337677,
38757,0.04031463,
38400,0.03853,
38093,0.038074374,
38094,0.038074374,
102109,0.03812538,
38095,0.038074374,
38096,0.038074374,
104396,0.052760304,
38098,0.038074374,
101605,0.038074374,
38099,0.038074374,
38100,0.038074374,
38102,0.038074374,
38105,0.045335104,
43875,0.039315685,
38103,0.038074374,
38104,0.038074374,
38106,0.038074374,
60862,0.038169388,
38107,0.038074374,
41705,0.038406811,
38108,0.038561384,
102241,0.038511188,
5729,0.038351808,
41184,0.038074374,
45010,0.041801136,
38109,0.038074374,
38110,0.038074374,
38111,0.038074374,
61171,0.039678156,
38112,0.038074374,
70579,0.039225712,
38113,0.038196838,
38114,0.038074374,
38115,0.038074374,
38116,0.038074374,
38119,0.038074374,
38120,0.038074374,
38121,0.038074374,
38122,0.038074374,
38123,0.038162323,
38156,0.040183263,
61468,0.039860566,
38124,0.038074374,
38125,0.038074374,
38127,0.038184359,
38128,0.038074374,
38129,0.054278215,
38130,0.038074374,
61471,0.042383165,
60306,0.049445228,
38131,0.038074374,
101909,0.042090397,
38132,0.038231722,
38134,0.038074374,
38135,0.038074374,
38136,0.038074374,
62496,0.038566858,
38137,0.038074374,
60874,0.04096916,
38138,0.038074374,
101537,0.039603314,
38139,0.038074374,
38140,0.038074374,
38141,0.038074374,
38142,0.038074374,
38143,0.038074374,
38144,0.038074374,
38145,0.038074374,
106615,0.040058843,
106601,0.041016866,
105960,0.038105836,
106928,0.067949142,
38146,0.038074374,
38147,0.038074374,
102005,0.038147245,
38148,0.038074374,
38149,0.038074374,
45246,0.038310718,
38150,0.038275012,
38152,0.038074374,
38153,0.038074374,
38154,0.038074374,
41745,0.038191648,
38155,0.038074374,
38157,0.038074374,
38158,0.038074374,
38159,0.038074374,
38160,0.038074374,
38161,0.038074374,
38203,0.040344745,
38084,0.038074374,
38162,0.038123521,
60670,0.039132065,
45241,0.038276284,
45300,0.038141028,
101916,0.038237348,
38163,0.038074374,
38164,0.038074374,
37458,0.04486565,
38165,0.038074374,
38167,0.038074374,
38168,0.038074374,
38169,0.038074374,
38170,0.038074374,
43925,0.042933537,
38171,0.038074374,
38172,0.038074374,
38174,0.038074374,
60961,0.044977579,
38175,0.038074374,
38176,0.038074374,
38177,0.038074374,
38178,0.045022852,
38179,0.038074374,
38180,0.038074374,
38181,0.038938529,
38183,0.038074374,
38184,0.038074374,
38185,0.038074374,
38186,0.038074374,
101453,0.050135957,
38187,0.038074374,
38188,0.038074374,
38189,0.038074374,
38191,0.038074374,
38193,0.038074374,
38194,0.038074374,
38195,0.038074374,
38196,0.039671481,
38197,0.038074374,
40713,0.03838517,
70031,0.038109676,
38199,0.038074374,
38200,0.038074374,
38201,0.038074374,
38202,0.038074374,
38734,0.038427327,
38205,0.038074374,
81945,0.038408709,
38206,0.038074374,
38207,0.038074374,
38208,0.038074374,
38209,0.038074374,
38210,0.038074374,
38211,0.039144516,
38436,0.038449626,
38212,0.038074374,
38213,0.038074374,
38214,0.038074374,
38215,0.038074374,
38216,0.038074374,
38217,0.038074374,
38218,0.038074374,
38219,0.038074374,
38220,0.038074374,
61491,0.039433734,
38222,0.038074374,
38223,0.038074374,
38224,0.038074374,
38714,0.038215848,
38226,0.038074374,
38227,0.038716254,
38228,0.041482654,
38230,0.038074374,
43842,0.041174999,
38231,0.038074374,
38232,0.038074374,
41832,0.038649484,
38233,0.038074374,
61018,0.040569324,
38234,0.038074374,
38235,0.038074374,
38236,0.038074374,
38237,0.038074374,
38238,0.038074374,
61045,0.038706346,
61013,0.038232787,
38239,0.038283203,
101883,0.038139276,
38240,0.038074374,
38241,0.038074374,
38242,0.038074374,
38243,0.038074374,
38244,0.038074374,
61034,0.039420751,
38245,0.038074374,
45274,0.039490185,
38246,0.038074374,
60647,0.038309061,
38247,0.038074374,
101615,0.038316862,
38248,0.038074374,
38249,0.038074374,
38784,0.047291171,
38251,0.042576338,
45249,0.051555183,
41391,0.054614477,
38252,0.038074374,
38253,0.038074374,
38254,0.038074374,
38656,0.0398754,
38255,0.038074374,
38256,0.038074374,
38257,0.038074374,
38258,0.038074374,
38260,0.038074374,
104759,0.038074374,
38261,0.038074374,
38262,0.038074374,
38263,0.038074374,
38264,0.038074374,
38265,0.038074374,
38266,0.038456513,
38267,0.038074374,
38268,0.038074374,
38269,0.038074374,
60891,0.038074374,
38270,0.038074374,
38271,0.038074374,
60566,0.038958092,
12937,0.038320641,
60496,0.038074374,
38272,0.038074374,
38273,0.038074374,
38274,0.038074374,
61075,0.038539363,
38275,0.038074374,
38276,0.038074374,
48295,0.039810418,
47646,0.039468012,
94973,0.042999413,
38277,0.038074374,
38278,0.038235101,
43879,0.038215489,
43526,0.045145471,
38279,0.038074374,
38280,0.038218157,
38282,0.038074374,
38283,0.038074374,
38284,0.038074374,
55733,0.039037043,
38285,0.038074374,
36122,0.038220535,
38286,0.038074374,
38572,0.040620544,
38287,0.038074374,
61442,0.04338707,
38289,0.038074374,
38290,0.038074374,
38291,0.038074374,
38292,0.038074374,
61175,0.043722301,
43773,0.038534456,
38293,0.038074374,
38294,0.038074374,
38295,0.038074374,
38296,0.038074374,
38297,0.038074374,
11811,0.039369395,
38298,0.038074374,
38299,0.038074374,
38300,0.038074374,
40686,0.043514579,
38302,0.038074374,
38304,0.038074374,
38303,0.038074374,
38305,0.038074374,
38306,0.038074374,
38314,0.038584061,
38708,0.038074374,
38307,0.038074374,
43770,0.038133108,
38308,0.038074374,
38309,0.038074374,
38311,0.038074374,
38361,0.038154554,
38312,0.038074374,
60902,0.038152254,
38313,0.038074374,
38315,0.038074374,
102062,0.038313334,
38316,0.038074374,
38317,0.038074374,
38382,0.038116636,
38318,0.038300283,
42694,0.040479565,
45314,0.039593272,
38319,0.038074374,
38320,0.038074374,
54720,0.038074374,
38321,0.038074374,
40938,0.050544963,
38322,0.038074374,
38324,0.038074374,
38325,0.038074374,
38326,0.038074374,
38327,0.038074374,
99071,0.03831981,
38328,0.038074374,
38330,0.038074374,
43877,0.038604199,
38331,0.038074374,
38332,0.038074374,
41861,0.038405045,
38333,0.038074374,
38631,0.039245904,
38335,0.038074374,
38336,0.038074374,
38337,0.038074374,
38338,0.038074374,
60702,0.044713981,
43912,0.038074374,
38339,0.038074374,
38340,0.038074374,
38341,0.038074374,
12322,0.039183945,
38342,0.038074374,
38343,0.038769513,
38344,0.038602708,
38345,0.038074374,
38346,0.038074374,
38347,0.038074374,
38348,0.038074374,
102108,0.03816157,
38349,0.038074374,
38351,0.038074374,
60864,0.039797172,
38352,0.038074374,
38353,0.038074374,
38354,0.038608243,
38355,0.038074374,
38356,0.038074374,
38357,0.038074374,
38358,0.038074374,
97172,0.046046944,
38360,0.038074374,
60677,0.03913568,
61077,0.038170492,
38362,0.038074374,
38363,0.038074374,
38364,0.038074374,
38365,0.038074374,
38366,0.038074374,
38367,0.038074374,
38368,0.038074374,
38369,0.038074374,
38398,0.038732073,
61020,0.039365056,
38370,0.038074374,
38371,0.038074374,
43838,0.039106832,
60840,0.038089918,
38372,0.038074374,
43855,0.039803533,
38373,0.038074374,
61173,0.040664038,
38375,0.038074374,
38376,0.038074374,
38377,0.038074374,
38378,0.038074374,
43826,0.038246764,
38379,0.038074374,
38380,0.038074374,
38381,0.038074374,
38383,0.038074374,
38385,0.038074374,
38386,0.038977935,
38387,0.038074374,
38388,0.038074374,
38389,0.038074374,
38390,0.038074374,
38391,0.038074374,
38626,0.038812988,
38392,0.038074374,
38393,0.038074374,
38394,0.038074374,
36321,0.03848932,
45317,0.038226952,
113994,0.038074374,
38395,0.038074374,
38396,0.038074374,
38397,0.038074374,
38399,0.038074374,
106733,0.038074374,
38537,0.038695627,
38401,0.038364627,
38402,0.038074374,
44848,0.040919842,
38403,0.038074374,
38404,0.038074374,
38405,0.040493722,
45331,0.038974047,
38406,0.038074374,
38407,0.038074374,
38408,0.038074374,
38409,0.038074374,
38410,0.038074374,
38411,0.038074374,
38412,0.038074374,
91212,0.049579424,
38414,0.038074374,
38415,0.038074374,
38416,0.038074374,
38417,0.038074374,
60844,0.038508084,
60553,0.038110913,
60715,0.038074374,
38418,0.038074374,
38678,0.047296775,
98694,0.040744369,
60561,0.044387798,
38419,0.038074374,
43822,0.038208887,
38420,0.038074374,
38421,0.038074374,
82653,0.038074374,
38422,0.038074374,
38423,0.038074374,
38424,0.038074374,
38425,0.038074374,
102132,0.038445511,
38426,0.038416468,
38662,0.03946072,
38427,0.038074374,
38428,0.038074374,
38429,0.038074374,
38430,0.038074374,
38431,0.038074374,
38432,0.038074374,
62692,0.038155879,
38433,0.03830395,
38434,0.038074374,
61066,0.03933663,
38435,0.038074374,
61094,0.038908709,
60763,0.038157472,
38438,0.038074374,
38439,0.038074374,
91373,0.044000572,
38440,0.038074374,
38441,0.038074374,
38442,0.038074374,
38443,0.038074374,
38444,0.038074374,
38445,0.038074374,
38446,0.038074374,
38447,0.038074374,
38448,0.038074374,
38450,0.038074374,
38451,0.038074374,
38452,0.038074374,
41341,0.038203091,
38453,0.038074374,
38454,0.038464665,
38455,0.038074374,
38456,0.038074374,
38457,0.038074374,
38458,0.038074374,
38459,0.038074374,
38460,0.038074374,
38461,0.038074374,
102189,0.045297947,
38463,0.038074374,
38464,0.038074374,
43858,0.038941143,
38465,0.038074374,
84735,0.045780817,
83968,0.040532765,
84250,0.040622502,
38466,0.038074374,
38468,0.038074374,
38469,0.038074374,
60230,0.04245336,
60780,0.0382875,
61083,0.038074374,
38470,0.038074374,
48256,0.043741901,
38471,0.038074374,
38472,0.038074374,
93610,0.038404202,
38473,0.038074374,
38474,0.038074374,
38475,0.038074374,
43816,0.038243502,
38476,0.038074374,
38477,0.038422393,
38553,0.038250014,
38478,0.038074374,
60998,0.039835663,
60899,0.04094756,
38479,0.038074374,
38480,0.038074374,
102013,0.038545266,
38482,0.038074374,
38483,0.038074374,
